Entry Name,Species,Level,Happiness,Item,Unknown Flag 1,Unknown Flag 2,Unknown Flag 3,Unknown Flag 4,Unknown Flag 5,Unknown Flag 6,Unknown Flag 7,Unknown Flag 8,Unknown,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Shininess,Use species second ability,Gender,Nature,Unknown 2
Solrock - 685,Solrock (349),75,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Morning Sun (234),Flame Wheel (172),Zen Headbutt (5),Rock Slide (157),Never (0x0),FALSE,Genderless (2),Hardy (0),128 (0x80)
Dragonite - 686,Dragonite (149),74,0,Yache Berry (163),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Outrage (200),Flare Blitz (25),Iron Tail (231),Dragon Ascent (316),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Latias - 687,Latias (407),75,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Extremespeed (245),Recover (105),Extrasensory (326),Fiery Dance (144),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Moltres - 688,Moltres (146),75,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bug Buzz (30),Heat Wave (257),Aeroblast (177),Dragon Pulse (110),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Golem - 689,Golem (76),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Double-Edge (38),Wild Charge (248),Flare Blitz (25),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Dugtrio - 690,Dugtrio (51),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,High Horsepower (278),Dragon Hammer (90),Foul Play (151),Stone Edge (39),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Corsola - 691,Corsola (222),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Beam (58),Surf (57),Earthquake (89),Stone Edge (39),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Relicanth - 692,Relicanth (381),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Icicle Crash (99),Aqua Tail (49),Stone Edge (39),Liquidation (230),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Qwilfish - 693,Qwilfish (211),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Iron Tail (231),Gunk Shot (148),Aqua Tail (49),Stone Edge (39),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Banette - 694,Banette (378),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Zen Headbutt (5),Play Rough (70),Toxic (92),Recover (105),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Seviper - 695,Seviper (379),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psychic Fangs (135),Aqua Tail (49),Crunch (242),Poison Jab (15),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Typhlosion - 696,Typhlosion (157),68,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Toxic (92),Sludge Bomb (188),Heat Wave (257),Dragon Pulse (110),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Blaziken - 697,Blaziken (282),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Punch (8),Shadow Punch (325),Flare Blitz (25),Hi Jump Kick (136),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Ninetales - 698,Ninetales (38),67,0,Sitrus Berry (142),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Confuse Ray (109),Will-O-Wisp (261),Protect (155),Snarl (6),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Lugia - 699,Lugia (249),100,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aeroblast (177),Air Slash (154),Calm Mind (347),Psystrike (218),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Alakazam - 700,Alakazam (65),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psystrike (218),Calm Mind (129),Light Screen (113),Thunderbolt (85),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Slaking - 701,Slaking (366),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sucker Punch (21),Facade (263),Brick Break (280),Fake Out (252),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Snorlax - 702,Snorlax (143),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Zen Headbutt (5),Iron Head (19),Rest (156),Belly Drum (187),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Kyogre - 703,Kyogre (404),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Scald (17),Yawn (281),Calm Mind (347),Freeze Dry (198),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Groudon - 704,Groudon (405),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Stomping Tantrum (175),Yawn (281),Bulk Up (339),Rock Slide (157),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Deoxys - 705,Deoxys (410),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psyshock (133),Cosmic Power (322),Aura Sphere (4),Extremespeed (245),Never (0x0),FALSE,Genderless (2),Hardy (0),128 (0x80)
Venusaur - 706,Venusaur (3),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Synthesis (235),Sunny Day (241),Leaf Storm (121),Sludge Wave (308),Never (0x0),FALSE,Male (0),Timid (10),128 (0x80)
Gengar - 707,Gengar (94),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fire Blast (126),Zap Cannon (192),Dragon Pulse (110),Sludge Wave (308),Never (0x0),FALSE,Male (0),Modest (15),128 (0x80)
Milotic - 708,Milotic (329),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hydro Pump (56),Hyper Beam (63),Earth Power (11),Ice Beam (58),Never (0x0),FALSE,Female (1),Adamant (3),128 (0x80)
Snorlax - 709,Snorlax (143),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Liquidation (230),Hammer Arm (118),Curse (174),Double-Edge (38),Never (0x0),TRUE,Male (0),Modest (15),128 (0x80)
Dragonite - 710,Dragonite (149),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Outrage (200),Flare Blitz (25),Iron Tail (231),Dragon Ascent (316),Always (0x1),FALSE,Male (0),Adamant (3),128 (0x80)
Metagross - 711,Metagross (400),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Superpower (276),Giga Impact (320),Meteor Mash (309),Earthquake (89),Never (0x0),FALSE,Genderless (2),Relaxed (7),128 (0x80)
Sneasel - 712,Sneasel (215),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Poison Jab (15),Zen Headbutt (5),Shadow Claw (139),Night Slash (168),Never (0x0),FALSE,Female (1),Jolly (13),0 (0x0)
Arcanine - 713,Arcanine (59),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Double-Edge (38),Extremespeed (245),Sacred Fire (221),Earthquake (89),Never (0x0),FALSE,Male (0),Adamant (3),0 (0x0)
Pidgeot - 714,Pidgeot (18),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hyper Beam (63),Hurricane (239),Psystrike (218),Tailwind (219),Never (0x0),FALSE,Female (1),Naive (14),0 (0x0)
Cyndaquil - 715,Cyndaquil (155),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fire Spin (83),Smokescreen (108),Spiky Shield (275),Ember (52),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Magcargo - 716,Magcargo (219),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Nasty Plot (140),Power Gem (285),Earth Power (11),Overheat (315),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Arcanine - 717,Arcanine (59),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Double-Edge (38),Extremespeed (245),Sacred Fire (221),Earthquake (89),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Cloyster - 718,Cloyster (91),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Blizzard (59),Psychic (94),Thunderbolt (85),Moonblast (296),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Spheal - 719,Spheal (341),26,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rain Dance (240),Mud Shot (341),Water Pulse (352),Aurora Beam (62),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Seaking - 720,Seaking (119),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Megahorn (224),Waterfall (127),Surf (57),Agility (97),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Totodile - 721,Totodile (158),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Pursuit (228),Glare (137),Dragon Dance (125),Aqua Jet (37),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Larvitar - 722,Larvitar (246),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Payback (107),Arm Thrust (292),Rock Polish (159),Rock Blast (350),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Sandslash - 723,Sandslash (28),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Claw (337),High Horsepower (278),Razor Shell (179),Iron Head (19),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Claydol - 724,Claydol (319),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Stone Edge (39),Cosmic Power (322),Psystrike (218),Earthquake (89),Never (0x0),TRUE,Genderless (2),Hardy (0),0 (0x0)
Pichu - 725,Pichu (172),10,10,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Quick Attack (98),Baby Doll Eyes (23),Feint (338),Nuzzle (336),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Minun - 726,Minun (354),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder (87),Baton Pass (226),Agility (97),Nasty Plot (140),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Electrode - 727,Electrode (101),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Zap Cannon (192),Explosion (153),Earth Power (11),Dark Pulse (66),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Medicham - 728,Medicham (357),37,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sucker Punch (21),Zen Headbutt (5),Acrobatics (178),Brick Break (280),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Dragonite - 729,Dragonite (149),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Liquidation (230),Dragon Hammer (90),Iron Tail (231),Dragon Dance (125),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Dusclops - 730,Dusclops (362),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Claw (139),Confuse Ray (109),Drain Punch (22),Zen Headbutt (5),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Bagon - 731,Bagon (395),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Hone Claws (12),Mach Punch (183),Fake Out (252),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Claydol - 732,Claydol (319),38,0,Lum Berry (141),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sludge Wave (308),Psychic (94),Light Screen (113),Bulldoze (222),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Metang - 733,Metang (399),40,0,Eviolite (54),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psycho Cut (307),Bullet Punch (1),Iron Head (19),Discharge (134),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Nidoking - 734,Nidoking (34),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Gunk Shot (148),Blaze Kick (299),Play Rough (70),Never (0x0),FALSE,Male (0),Hasty (11),0 (0x0)
Shiftry - 735,Shiftry (300),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leech Life (81),Swagger (207),Leaf Blade (348),Night Slash (168),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Breloom - 736,Breloom (307),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leech Seed (73),Seed Bomb (106),Brick Break (280),Iron Tail (231),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Donphan - 737,Donphan (232),39,0,Assault Vest (108),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Body Slam (34),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Steelix - 738,Steelix (208),40,0,Rocky Helmet (220),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bulldoze (222),Iron Head (19),Aqua Tail (49),Earthquake (89),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Chikorita - 739,Chikorita (152),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ember (52),Baby Doll Eyes (23),Absorb (71),Fairy Wind (176),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Houndoom - 740,Houndoom (229),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp (261),Dark Pulse (66),Flamethrower (53),Nasty Plot (140),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Sableye - 741,Sableye (322),28,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Knock Off (48),Cosmic Power (322),Will-O-Wisp (261),Shadow Sneak (41),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Machoke - 742,Machoke (67),36,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Punch (325),Drain Punch (22),Body Slam (34),Drill Run (312),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Tentacruel - 743,Tentacruel (73),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Beam (58),Scald (17),Surf (57),Sludge Bomb (188),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Solrock - 744,Solrock (349),36,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Morning Sun (234),Flame Wheel (172),Zen Headbutt (5),Rock Slide (157),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Claydol - 745,Claydol (319),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earth Power (11),Cosmic Power (322),Psyshock (133),Sandstorm (201),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Tropius - 746,Tropius (369),38,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Air Slash (154),Featherdance (297),Seed Bomb (106),U-Turn (287),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Mightyena - 747,Mightyena (287),39,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psychic Fangs (135),Foul Play (151),Shadow Claw (139),Drill Run (312),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Mr. Mime - 748,Mr. Mime (122),41,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Heart Stamp (170),Force Palm (158),Shadow Punch (325),Nasty Plot (140),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Xatu - 749,Xatu (178),42,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Extrasensory (326),Air Slash (154),Signal Beam (324),Power Gem (285),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Clefable - 750,Clefable (36),43,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Wish (273),Shadow Ball (247),Cosmic Power (322),Shock Wave (351),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Dunsparce - 751,Dunsparce (206),44,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,U-Turn (287),Zen Headbutt (5),Iron Head (19),First Impression (24),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Oddish - 752,Oddish (43),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mega Drain (72),Spore (147),Leech Seed (73),Mud-Slap (189),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Slugma - 753,Slugma (218),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mud Shot (341),Sunny Day (241),Will-O-Wisp (261),Ember (52),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Spinarak - 754,Spinarak (167),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bug Bite (40),Needle Arm (302),Ice Fang (282),Fire Fang (213),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Vileplume - 755,Vileplume (45),40,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Razor Leaf (75),Synthesis (235),Psybeam (60),Sludge (124),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Magcargo - 756,Magcargo (219),50,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aura Sphere (4),Heat Wave (257),Earth Power (11),Flash Cannon (295),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ariados - 757,Ariados (168),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Gunk Shot (148),Dragon Hammer (90),Leaf Blade (348),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Squirtle - 758,Squirtle (7),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Sound (319),Water Gun (55),Rock Throw (88),Whirlpool (250),Never (0x0),FALSE,Male (0),Calm (20),0 (0x0)
Nidoqueen - 759,Nidoqueen (31),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Zen Headbutt (5),Liquidation (230),Blaze Kick (299),Play Rough (70),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Blissey - 760,Blissey (242),60,0,Scope Lens (198),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Counter (68),Recover (105),Sucker Punch (21),Seismic Toss (69),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Azumarill - 761,Azumarill (184),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aqua Tail (49),Play Rough (70),Foul Play (151),Hammer Arm (118),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Exploud - 762,Exploud (372),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Hammer (90),Iron Head (19),Earthquake (89),Ice Hammer (249),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Charizard - 763,Charizard (6),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Air Slash (154),Heat Wave (257),Dragon Pulse (110),Sunny Day (241),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Vileplume - 764,Vileplume (45),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Giga Drain (202),Shadow Ball (247),Sludge Bomb (188),Sunny Day (241),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Alakazam - 765,Alakazam (65),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psystrike (218),Calm Mind (129),Light Screen (113),Thunderbolt (85),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Charmander - 766,Charmander (4),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ember (52),Tail Glow (102),Smokescreen (108),Absorb (71),Never (0x0),FALSE,Male (0),Modest (15),0 (0x0)
Blastoise - 767,Blastoise (9),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Scald (17),Flash Cannon (295),Power Gem (285),Hydro Pump (56),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
